12.5617,15.192,-15.5072,-3.5645,9.2696,16.447,-14.6018,-14.729,5.0645,-22.3567,-4.4086,3.5508,19.071,-8.7262,4.8566,4.0601,-10.0366,-1.2302,13.6462,0.8521,-12.8271,-18.5629,-22.6873,3.813,-22.0713,-9.2246,-22.589,15.865,2.3682,-17.9134,0.9235,8.1839,22.9326,12.1528,-12.5878,-5.6549,-17.3956,-12.4655,6.6554,-13.6988,16.3733,-6.8551,-13.0203,-13.1949,-24.0289,11.7663,0.017,2.7215,4.8306,-3.7203,-1.5291,-19.7644,-3.5349,-19.3565,8.3279,24.8049,2.3832,-14.6448,5.5013,9.6412,0.4095,-2.0111,15.1664,-19.7098,5.7078,-7.9765,12.357,-15.812,-23.7698,22.6895,13.0028,-18.1692,22.1255,23.9113,11.8078,3.641,9.3567,8.6168,22.5234,2.1524,3.3415,-18.6852,-8.1944,4.1981,7.6631,24.5609,1.8455,-1.5011,-15.1736,11.1635,-13.0351,14.6265,-12.6975,23.0169,-19.5702,9.4037,11.9992,20.2539,11.6795,23.0223,18.422,-22.8558,1.1461,-6.1346,13.6043,17.1591,6.3779,-6.3243,-7.0966,-5.1603,16.375,-15.88,8.12,-4.3925,3.596,-16.3747,1.2055,23.2118,1.9404,-0.1164,-19.2185,-17.1722,8.8512,16.8949,-9.1551,-22.0064,5.5336,-9.5749,1
24.5111,-4.1586,-12.1613,21.3501,6.982,14.8503,-13.3446,8.438,-10.7766,-22.6672,11.1983,-7.499,9.2837,-5.0415,15.1978,7.3234,12.9465,-8.3293,-12.5415,23.633,15.8193,2.6622,0.1741,-2.4618,-11.115,-22.5217,6.4949,12.7081,-6.2496,3.7227,-24.7554,-1.3913,21.8536,20.5129,-12.4092,1.0069,-24.874,4.3076,9.7634,15.7424,17.8259,21.3128,20.6524,12.9752,-24.9006,-3.1663,1.0595,-16.1108,23.4541,16.7261,-10.9904,14.7428,-19.7737,-16.8025,18.9141,12.6791,12.7107,-20.9508,20.7172,-17.7835,14.9211,-6.7303,-14.2867,-22.0752,-14.0656,19.8756,22.9149,14.625,23.9118,-15.8968,-7.63,7.3585,-19.954,10.1971,-21.5853,16.7927,-23.3702,-22.4941,-0.4148,-12.323,-15.2818,13.8501,-9.1052,5.7301,4.2889,10.3769,9.2208,22.3532,0.707,7.4175,-5.6267,0.0243,-21.0018,12.9397,22.5309,2.4669,-1.5666,22.4588,4.8825,16.5523,-3.8328,-11.4899,23.9142,9.4844,-12.2626,21.1055,-10.9852,-16.476,-17.4155,14.1051,-11.1546,-2.9981,4.2099,7.2253,20.1489,-16.4574,-11.6681,-17.8257,-13.1695,3.3961,-6.4492,-18.2178,-5.3697,16.5906,-1.7963,-8.9937,-24.8053,9.4553,1
19.3421,-11.8397,10.9481,-0.4427,11.2796,-1.943,13.7253,-2.3613,16.8363,10.7823,-5.2942,-2.1808,23.8832,-21.9264,-6.625,3.7505,-2.7528,1.9763,21.7518,-18.8201,1.396,-14.8311,-11.052,1.4806,-22.9364,24.1556,-17.2125,-16.1315,2.7269,-14.3692,-2.9753,10.2221,-17.8735,8.5091,22.7262,-1.652,-14.4149,7.1381,9.6138,21.1008,-5.3071,1.7749,-18.5725,4.5321,-22.241,9.9197,-20.2138,-22.6633,11.8204,16.8093,8.4121,-7.8947,-19.638,-18.8201,-11.7704,-11.8951,-18.5744,3.2975,-4.4548,2.4416,-13.9382,-13.4866,7.1277,1.0218,-16.4712,-24.0228,-10.9363,-1.7999,-2.2689,-21.4872,-16.1073,-14.3045,21.3739,-5.9697,-7.7654,20.769,5.2958,-19.2942,13.5233,-17.3621,8.9522,-23.7538,7.8188,-0.5334,22.828,1.5103,-21.0019,9.9103,-4.2549,-11.3133,-11.2443,24.6861,-0.4739,-23.8933,-14.0516,13.8016,16.5145,-2.606,19.6749,-7.9969,-7.3601,7.6262,-24.4443,-3.0928,-20.2247,24.0355,17.9044,9.8965,-19.803,-3.3659,-6.1922,-16.6635,-22.7096,7.5401,-24.7096,0.8956,-0.6533,12.7271,11.5503,-18.2436,0.8178,-7.5604,-9.1889,-8.7307,17.7639,22.6248,-20.2101,13.4922,1
24.1552,9.1757,-4.4994,-20.7584,-1.8802,-14.3385,-2.5285,24.1008,-19.6182,0.9271,-17.9272,6.6642,-8.6284,8.4137,21.017,-20.8742,-16.1435,9.6294,-16.5499,1.7384,0.5563,-14.8696,12.2736,-18.6261,4.7094,-14.2676,20.4342,-14.7279,22.4323,-12.8941,4.4021,-13.0788,10.7581,-23.6739,4.0842,15.7125,-15.7344,-16.7891,23.1628,24.907,0.1828,24.3819,-22.9163,-8.0132,-13.9757,24.4404,7.5514,-4.9375,-18.9608,7.6148,11.9016,-15.2545,-20.7624,-21.2115,8.533,-12.0985,-18.1631,7.0916,-10.551,18.7561,8.1989,-13.1079,21.8914,21.7586,5.7285,-0.386,21.6046,-22.8957,15.8436,-11.3125,-18.5649,9.4607,-15.6396,-19.9615,8.8513,-5.6221,-6.4009,-15.64,12.2428,-21.2855,-21.7079,-21.1405,-24.4949,-9.1783,-15.069,9.1413,7.5653,-11.8126,5.3202,2.5275,23.6046,-19.9119,3.651,11.9845,-3.543,4.6387,18.4945,-15.5925,18.9276,-8.1714,1.85,-8.1627,-21.2283,6.3493,15.6134,10.4786,-5.4597,-22.6248,11.5505,-20.215,15.3139,15.1381,-8.0687,-8.9855,-19.371,-20.361,13.9714,6.5372,-2.1731,24.0228,-0.8612,9.705,-12.3039,-1.0657,-0.667,3.1839,22.0432,-20.3577,1
-11.8746,11.1385,5.4756,-22.3226,-11.2918,-3.275,17.8646,18.6779,-16.9392,18.851,-20.182,19.8271,-4.1242,14.3528,-21.7117,-8.747,8.9147,-19.9401,-20.1943,-21.738,-17.8424,-18.5606,14.7588,0.4788,1.7295,9.6452,7.3699,-7.1425,-17.8479,-2.5587,-18.1016,9.6894,-11.053,3.7765,23.8751,-12.4194,16.4941,-22.3496,1.4242,-16.478,7.9899,-1.4384,-6.8477,-6.1128,18.5961,6.2629,-8.5033,13.8723,-4.6002,6.6079,-19.7178,-7.6339,-7.2675,19.0121,-24.7552,15.9236,-21.0088,-13.3575,-8.1578,-16.8436,-19.4147,-8.6711,12.0465,-13.5992,18.6148,8.1755,10.1856,-20.5693,5.5055,-6.1949,-20.5204,7.3797,-5.943,-15.3138,16.7835,6.7008,-3.5647,9.5732,15.0217,19.3167,17.2979,24.1231,7.8352,3.9121,19.8983,7.0201,13.4723,-6.9206,-8.5697,-0.5241,0.6706,-12.5607,-15.1819,-2.6421,-4.093,12.599,9.7749,8.9043,-23.0919,-1.4275,-0.0254,14.8623,-19.8876,-11.272,9.826,-3.8606,5.2244,-20.2486,-18.141,-22.8207,0.7971,-7.4648,-10.8973,7.3389,-23.6276,10.5415,0.1016,-12.3443,6.2154,9.6402,15.026,22.3846,-24.2088,6.7771,20.884,-17.8141,15.8846,8.2389,-1
-7.662,10.0101,5.7489,10.2845,-13.5132,-7.2076,-3.6807,20.2218,20.4458,-21.7052,-20.7811,-5.9256,-15.1866,9.3546,1.0826,-18.4374,11.3247,-20.1848,-1.9272,-20.7167,4.6115,19.2689,-24.0529,3.0802,11.9266,23.0361,-1.883,-14.5982,-3.2132,-20.1746,-21.7711,14.0769,8.0049,-23.2913,14.2692,7.607,-23.5856,5.4565,-18.9944,15.7646,-0.8588,-3.0524,16.2174,19.3495,-24.7505,1.0799,-11.4531,-17.4754,2.0123,12.1972,-19.0801,8.7477,-2.9115,-10.2706,-24.0342,-7.0564,-19.2483,-17.0664,12.1245,-9.6321,-9.3028,-1.0658,-21.2971,3.1727,8.0818,7.4268,2.9117,-15.8169,-18.3958,-10.7036,-3.3853,15.6458,23.9175,-19.7234,5.2193,6.5846,-6.8589,-11.8855,7.7938,-7.3825,11.1436,23.9639,-3.3542,-14.9909,8.4774,-18.1779,-20.208,2.3665,14.5803,24.3646,0.2263,10.1423,10.3147,4.9476,-8.899,-0.0721,-19.53,13.7656,-5.4702,-7.8667,9.4271,15.3882,-19.262,13.2084,-17.8051,8.7718,2.1031,-15.4074,2.7798,2.4735,-14.6233,19.7514,-8.4298,-15.8856,-19.8994,-17.7932,17.6287,24.9594,-21.036,3.7202,2.7412,-1.7677,10.9094,-12.7817,-11.6974,-17.7566,5.684,-20.5881,1
14.3945,-16.0208,-22.8545,-21.3761,-14.0522,-9.6976,-9.141,20.7641,4.7777,-18.9902,-12.2889,-20.3561,13.6382,-4.298,2.5053,-10.8772,20.9115,-6.361,16.8268,10.3865,-13.3943,20.8448,-14.8053,-15.3914,-21.8996,-11.2121,6.8142,-6.7888,-0.4095,12.83,15.5746,-24.2472,-9.4217,-5.3779,-15.5199,19.0608,-23.9131,21.0967,-21.4016,-18.2293,16.3166,17.3402,-11.8464,-3.5868,-4.7128,-11.0377,-24.6269,9.3042,17.9972,14.9587,-12.7013,-12.3101,5.5409,6.38,-3.1394,8.642,-20.5285,15.5527,22.7848,12.4776,-22.983,-2.6944,19.8334,-6.4894,-10.4959,10.32,-6.0054,24.8678,-16.0076,-22.1268,18.6857,-2.2112,-22.7963,-14.3497,23.1248,14.5707,-4.0609,-21.6648,12.8999,15.1109,12.8696,-17.654,23.5473,21.0472,-13.6898,-23.7796,21.0096,-9.2174,-11.2124,0.5911,12.2253,10.5962,19.6179,20.0453,17.6169,5.477,23.4105,1.5192,17.3517,-1.1939,-21.8075,-1.7318,-10.7678,10.2252,-5.7395,-12.7254,-19.0006,6.9688,-18.2637,-18.8657,18.2438,-13.4588,-23.9315,20.9589,2.2832,-17.5598,-3.1293,16.6093,-12.5218,-0.457,2.1562,10.5478,-8.3389,-5.4521,0.0166,13.8632,12.7304,12.9673,1
6.9107,-23.2846,-11.3722,-18.7222,20.418,-17.4185,18.7095,-13.6221,24.6801,2.8676,14.0483,3.1245,10.3381,5.8597,-7.2766,-3.286,12.8059,-2.8782,9.5128,14.5388,21.1485,21.623,-20.2246,0.4988,5.77,2.879,0.4474,16.7264,-15.6941,-13.1894,-11.185,16.7986,-17.1052,1.0555,-21.3696,-6.3922,-21.3773,22.0156,24.9547,-16.7752,1.9275,-6.1237,-11.0135,9.7114,-20.2184,23.7082,5.7183,-21.503,-3.5757,-10.7672,22.362,-11.815,-24.529,14.6545,12.8296,3.4509,-15.2438,12.3407,8.8433,-1.2105,19.2436,16.2922,2.7898,-21.5622,-15.4044,19.4223,5.7024,-1.3678,3.1894,-13.5389,16.6813,-5.8431,-23.4648,-9.2551,-9.5105,-1.4764,-6.1048,1.0814,1.7618,9.105,-5.6626,10.3512,11.9816,-3.0051,-23.5294,-5.1457,-1.5105,10.4654,-23.2269,-8.6387,16.3734,18.2961,-7.0563,-12.925,11.2484,-10.0067,9.096,-20.4751,-3.6051,-6.1097,23.5013,5.2823,16.4228,1.1691,6.2793,8.1792,-14.2623,21.1134,18.6504,24.8091,8.4648,9.095,-5.6933,23.1831,20.3654,-23.1343,-23.0081,19.4964,21.168,17.3442,16.6614,21.0898,-15.944,24.6524,8.9566,20.851,-14.9629,2.4622,-1
-24.2647,-20.6644,-1.6115,-21.7635,-5.6632,2.9159,-24.8415,8.4323,14.2562,22.1861,-1.6948,-16.5931,23.0811,-14.5333,17.5193,5.9477,-12.7389,-3.8139,6.4645,9.4529,-9.4854,12.6424,-8.4147,-1.6527,0.1591,9.1589,19.9721,-18.222,17.6011,1.0003,-3.8831,-21.5265,-1.9478,-13.9787,11.936,-8.3767,20.5139,-10.6888,4.2772,-7.178,9.3371,19.1644,-10.0775,0.7082,-20.4946,19.1325,23.357,-13.9965,-3.8098,3.1485,12.109,-3.1829,5.988,23.7749,15.5731,-1.4928,15.5831,-16.8417,-17.7788,6.2927,-1.527,15.4397,-11.6604,-1.3653,-7.7967,-1.4499,-6.8798,13.4073,-11.308,12.8139,6.7512,-19.7753,-6.1272,13.9155,-6.7523,11.2385,22.4775,-0.2654,-13.558,0.6767,-24.462,-3.907,-15.5422,-3.0613,-13.1971,-11.5847,-17.4259,9.2255,19.9625,-22.9059,6.5387,17.7967,24.4384,-24.259,-0.8295,20.464,-22.5223,12.6738,-9.5012,-20.6011,3.6956,11.8249,-21.8125,9.427,-15.4959,-18.8888,-23.7013,1.9608,-11.9399,21.6881,-6.789,-18.6213,13.6339,-14.7884,-18.4926,-9.6661,-22.0897,22.2587,7.4063,5.5072,14.9939,8.153,23.1376,0.2055,5.2633,-9.8156,0.6166,-12.0287,1
-23.6489,2.69,13.4283,3.0439,-23.9779,12.8169,19.4025,-2.3593,11.2244,-23.3987,-23.9876,12.3898,-16.4508,24.8662,-5.8256,0.6903,11.6522,12.5766,9.269,-23.825,-16.652,-20.1791,7.0928,-14.9705,2.0236,-4.2084,6.2697,-2.2498,-8.4407,16.7914,11.3623,-15.6052,14.4542,-7.9855,24.3732,-7.7983,17.5755,-18.5482,0.2799,18.3602,13.5028,-20.9883,8.2215,-10.974,-12.3833,11.66,0.7268,11.0408,21.7597,0.0745,-17.4801,12.3032,3.7873,-0.9324,21.6278,12.2319,17.9966,-12.4546,-11.1064,-14.4807,-19.307,-16.7689,-6.9584,-22.7653,10.2463,-24.0531,10.5202,-21.3194,8.6006,22.089,-21.8308,23.8741,15.3559,-21.5907,-7.3824,15.4865,2.5837,-0.3285,17.333,20.4454,11.2792,-23.8708,21.4604,-4.3781,18.3127,-4.7127,13.2706,12.0472,-16.679,-9.3032,0.7545,8.7444,1.6512,9.0048,24.9646,20.0692,19.8818,-14.9158,24.1249,-7.1136,-1.5707,20.6122,-8.9799,7.8537,-14.7183,-7.765,-16.7978,-15.4632,9.791,15.0662,-11.9136,-15.6558,4.6178,-16.4126,-0.8296,16.6271,-3.9084,20.2192,1.0896,21.8157,4.6593,-9.2489,-7.1506,-7.5491,-18.7747,-17.6922,-6.4244,-5.1066,-1
